"","Artist","User","LIKE_ARTIST","Beautiful","Fun","Cool","Thoughtful","Current"
"51990","44","43130",47,0,0,0,0,0
"51991","44","43140",43,1,1,1,0,0
"51992","24","20804",NA,0,0,1,0,0
"51993","24","20805",NA,0,0,0,0,0
"51994","24","20802",NA,0,0,0,0,0
"51995","24","20803",NA,0,0,0,0,0
"51996","24","20801",NA,0,0,0,0,1
"51997","45","43878",62,0,0,0,0,0
"51998","24","20800",NA,0,0,0,0,1
"51999","1","2377",NA,0,0,0,0,0
"52000","44","43128",50,0,0,0,0,0
"52001","44","43123",47,0,0,0,1,0
"52002","44","43127",49,0,0,1,0,0
"52003","10","33403",84,0,0,0,0,0
"52004","45","43883",70,1,0,0,0,0
"52005","44","43136",50,0,0,0,0,0
"52006","44","43135",51,1,0,0,0,0
"52007","49","49481",46,0,0,0,0,1
"52008","39","28336",NA,0,0,0,0,0
"52009","39","31213",NA,0,0,0,0,0
"52010","24","20807",NA,0,0,0,0,0
"52011","24","20808",NA,0,0,0,0,0
"52012","24","20809",NA,0,0,0,0,0
"52013","24","20806",NA,0,0,0,0,1
"52014","24","20822",NA,0,0,0,0,0
"52015","24","20821",NA,0,0,0,0,1
"52016","44","43151",53,1,0,0,0,0
"52017","39","28335",NA,0,0,0,0,0
"52018","27","24543",NA,0,0,0,0,0
"52019","27","24545",NA,0,0,0,0,0
"52020","27","24548",NA,0,0,0,0,0
"52021","27","24544",NA,0,0,0,0,0
"52022","44","43154",40,0,0,1,0,0
"52023","44","43148",46,0,0,0,0,0
"52024","44","43126",69,0,0,1,0,0
"52025","39","28327",NA,0,0,0,0,0
"52026","39","28328",NA,0,0,0,0,0
"52027","39","30441",71,0,0,0,0,0
"52028","24","20811",NA,0,0,0,0,0
"52029","24","20810",NA,0,0,1,0,1
"52030","24","20812",NA,0,0,0,0,0
"52031","24","20814",NA,0,0,0,0,0
"52032","27","24540",NA,0,0,0,1,0
"52033","10","33429",72,1,1,1,1,0
"52034","39","31205",NA,0,0,0,1,0
"52035","44","43163",31,0,0,0,0,0
"52036","24","20816",NA,0,0,0,0,0
"52037","24","20815",NA,0,0,0,0,0
"52038","24","20813",NA,0,0,0,0,0
"52039","42","42617",50,0,1,0,1,1
"52040","27","24554",NA,0,0,0,0,0
"52041","27","24557",NA,0,0,0,0,1
"52042","27","24558",NA,0,0,0,0,0
"52043","27","24553",NA,0,0,0,0,0
"52044","27","24555",NA,0,0,0,0,0
"52045","39","30429",71,1,0,1,1,0
"52046","44","43187",42,0,0,0,0,0
"52047","17","14170",9,0,0,0,0,1
"52048","44","43155",75,0,0,0,0,0
"52049","27","24511",NA,0,0,0,0,0
"52050","24","20849",NA,0,0,0,0,0
"52051","24","20845",NA,0,0,0,0,0
"52052","24","20848",NA,0,0,0,0,1
"52053","24","20847",NA,0,0,0,0,0
"52054","24","20843",NA,0,0,0,0,0
"52055","24","20844",NA,0,0,0,0,0
"52056","24","20841",NA,0,0,0,0,0
"52057","27","24522",NA,0,0,0,0,0
"52058","24","20840",NA,0,0,0,0,0
"52059","44","43185",36,0,0,0,0,0
"52060","24","20846",NA,0,0,0,0,1
"52061","39","30454",54,0,0,0,0,0
"52062","15","13584",7,0,0,0,0,0
"52063","49","47486",51,0,0,0,0,0
"52064","24","20818",NA,0,0,0,0,0
"52065","24","20817",NA,0,0,0,0,0
"52066","27","24529",NA,0,0,0,0,0
"52067","24","20819",NA,0,0,0,0,0
"52068","24","20836",NA,0,0,1,0,1
"52069","24","20834",NA,0,0,0,0,0
"52070","40","36253",76,0,1,1,0,1
"52071","24","20838",NA,0,0,0,0,0
"52072","24","20837",NA,0,0,0,0,0
"52073","24","20835",NA,0,0,0,0,0
"52074","44","43069",62,0,0,0,0,0
"52075","12","12613",85,1,1,1,1,1
"52076","17","15503",NA,1,0,1,0,1
"52077","23","19821",89,1,0,0,1,0
"52078","22","18971",34,1,0,0,0,0
"52079","44","43071",52,0,0,0,0,1
"52080","44","43072",52,0,0,0,0,0
"52081","44","43052",72,0,0,0,0,0
"52082","27","25028",65,0,1,0,0,0
"52083","40","50389",42,0,0,1,0,1
"52084","17","15508",NA,0,0,0,0,0
"52085","15","13305",NA,0,0,0,0,0
"52086","15","13306",NA,0,0,0,0,0
"52087","15","13304",NA,0,0,0,0,0
"52088","15","13303",NA,0,0,0,0,0
"52089","22","18983",29,0,0,0,0,0
"52090","39","31262",NA,0,0,0,0,0
"52091","44","43080",54,0,0,0,0,1
"52092","40","50384",71,0,0,0,0,0
"52093","39","28220",NA,0,0,0,0,0
"52094","27","25035",29,0,0,0,0,0
"52095","49","48498",59,0,0,0,1,0
"52096","1","2816",29,0,0,0,0,0
"52097","17","15511",NA,0,0,0,0,0
"52098","39","28226",NA,0,0,0,0,0
"52099","40","36171",84,0,0,1,0,1
"52100","39","31275",NA,0,0,0,0,0
"52101","39","31276",NA,0,0,0,0,0
"52102","22","18984",52,0,0,1,1,0
"52103","45","43800",48,0,0,0,1,0
"52104","39","28221",NA,1,0,1,0,0
"52105","29","23390",55,1,0,0,0,0
"52106","39","28283",NA,0,0,0,0,0
"52107","39","28281",NA,0,0,0,0,0
"52108","39","28288",NA,1,0,0,0,0
"52109","45","43815",28,1,0,1,0,0
"52110","27","25090",41,0,0,0,0,0
"52111","44","43092",48,0,0,1,1,1
"52112","39","31271",NA,0,0,0,0,0
"52113","40","36187",75,0,1,1,0,1
"52114","39","28293",NA,0,0,0,0,0
"52115","44","43097",72,0,0,1,0,0
"52116","40","36184",69,0,0,1,0,0
"52117","10","33401",23,0,0,0,0,0
"52118","27","25061",58,0,0,0,0,0
"52119","39","28267",NA,1,0,0,0,0
"52120","39","28268",NA,0,0,0,1,0
"52121","27","25068",52,0,0,0,0,1
"52122","22","18901",54,0,0,0,0,0
"52123","32","25677",NA,0,0,0,0,0
"52124","22","18933",16,0,0,0,0,0
"52125","15","13361",NA,0,0,0,0,0
"52126","15","13362",NA,0,0,0,0,0
"52127","15","13363",NA,0,0,0,0,0
"52128","15","13364",NA,0,0,0,0,0
"52129","32","25674",NA,0,0,0,0,0
"52130","32","25679",NA,0,0,0,0,0
"52131","15","13360",NA,0,0,0,0,0
"52132","15","13377",NA,0,0,0,0,0
"52133","15","13367",NA,0,0,0,0,0
"52134","15","13365",NA,0,0,0,0,0
"52135","32","25671",NA,0,0,0,0,0
"52136","22","18902",51,0,0,0,0,0
"52137","15","13368",NA,0,0,0,0,0
"52138","45","43908",29,0,0,0,1,0
"52139","32","25676",NA,1,1,1,1,0
"52140","32","25686",NA,0,0,0,0,0
"52141","10","6653",48,0,0,1,0,1
"52142","15","13374",NA,0,0,0,0,0
"52143","15","13372",NA,0,0,1,0,0
"52144","15","13375",NA,0,0,0,0,0
"52145","15","13373",NA,0,0,0,0,0
"52146","15","13370",NA,0,0,0,0,0
"52147","32","25689",NA,0,0,0,0,1
"52148","15","13371",NA,0,0,0,0,0
"52149","15","13387",NA,0,0,0,0,0
"52150","15","13378",NA,0,0,0,0,0
"52151","35","28440",28,0,0,0,0,0
"52152","15","13379",NA,0,0,0,0,0
"52153","40","36111",78,0,0,0,0,0
"52154","16","15545",75,1,0,0,0,0
"52155","15","13340",NA,0,0,0,0,0
"52156","40","50332",39,0,0,1,0,0
"52157","15","13342",NA,0,0,0,0,0
"52158","15","13358",NA,0,1,1,1,1
"52159","40","50306",72,0,0,0,0,1
"52160","15","13354",NA,0,0,0,0,0
"52161","32","25640",NA,0,0,0,0,0
"52162","15","13341",NA,0,0,0,0,0
"52163","32","25658",NA,0,0,1,0,0
"52164","32","25656",NA,0,0,0,0,0
"52165","15","13343",NA,0,0,0,0,0
"52166","15","13346",NA,0,0,0,0,0
"52167","15","13344",NA,0,0,1,0,0
"52168","15","13345",NA,0,0,0,0,0
"52169","15","13353",NA,0,0,0,0,0
"52170","15","13352",NA,0,0,0,0,0
"52171","15","13351",NA,0,0,0,0,0
"52172","32","25663",NA,0,0,0,0,0
"52173","15","13350",NA,0,0,0,0,0
"52174","15","13369",NA,0,0,0,0,0
"52175","32","25667",NA,0,0,0,0,0
"52176","35","28436",17,0,1,0,0,0
"52177","32","25669",NA,0,0,0,0,0
"52178","32","25668",NA,0,0,0,0,0
"52179","32","25660",NA,0,0,0,0,0
"52180","15","13356",NA,0,0,0,0,0
"52181","15","13357",NA,0,0,0,0,0
"52182","15","13355",NA,0,0,0,0,0
"52183","32","25662",NA,0,0,0,0,0
"52184","38","28699",NA,0,1,0,0,0
"52185","32","25661",NA,0,0,0,0,0
"52186","38","28685",NA,0,0,0,0,0
"52187","15","13320",NA,0,0,0,0,0
"52188","14","12954",49,0,1,1,0,0
"52189","6","6369",50,0,0,0,0,0
"52190","6","6378",49,0,0,0,1,0
"52191","15","13338",NA,0,0,0,0,0
"52192","15","13336",NA,0,0,0,0,0
"52193","15","13332",NA,0,1,0,0,0
"52194","14","12945",64,0,0,1,0,0
"52195","27","24130",29,0,0,0,0,0
"52196","15","13322",NA,0,0,0,0,0
"52197","15","13321",NA,0,0,1,0,0
"52198","15","13328",NA,0,0,1,0,1
"52199","45","43929",50,0,0,0,0,0
"52200","15","13324",NA,0,0,0,0,0
"52201","45","43907",72,1,0,0,0,0
"52202","15","13347",NA,0,0,0,0,0
"52203","1","2498",NA,0,0,0,0,0
"52204","1","2499",NA,0,0,0,0,0
"52205","15","13348",NA,0,0,0,0,0
"52206","15","13349",NA,0,0,0,0,0
"52207","1","2497",NA,0,0,0,0,0
"52208","15","13331",NA,0,0,0,0,0
"52209","12","12651",71,0,0,0,0,0
"52210","15","13334",NA,0,0,0,0,0
"52211","15","13335",NA,0,0,0,0,0
"52212","1","2810",39,0,0,0,0,0
"52213","15","13339",NA,0,0,0,0,0
"52214","15","13333",NA,0,0,0,0,0
"52215","15","13315",NA,0,0,0,0,0
"52216","1","2489",NA,0,0,0,0,0
"52217","1","2487",NA,0,0,0,0,0
"52218","6","6328",70,0,0,1,0,0
"52219","35","29431",NA,0,1,0,0,0
"52220","15","13314",NA,0,0,0,0,0
"52221","1","2846",35,0,0,0,0,0
"52222","32","25680",NA,0,0,1,0,0
"52223","1","2492",NA,0,0,0,0,0
"52224","35","28433",70,0,0,0,0,0
"52225","1","2490",NA,0,0,0,0,0
"52226","32","25698",NA,0,0,0,0,0
"52227","32","25699",NA,0,0,0,0,0
"52228","1","2491",NA,0,1,0,0,0
"52229","32","25697",NA,1,1,0,0,0
"52230","45","43904",71,0,0,0,0,0
"52231","17","14298",26,0,1,1,0,0
"52232","1","2496",NA,0,0,0,0,0
"52233","15","13309",NA,0,0,0,0,0
"52234","1","2494",NA,0,0,0,0,0
"52235","15","13302",NA,0,0,0,0,0
"52236","6","6336",70,0,0,0,0,0
"52237","6","6384",30,0,0,0,0,0
"52238","15","13301",NA,0,0,0,0,0
"52239","45","43912",48,0,0,0,1,1
"52240","15","13300",NA,0,0,0,0,0
"52241","32","25694",NA,0,0,0,0,0
"52242","17","14272",51,0,0,1,0,1
"52243","45","43923",60,0,0,0,1,0
"52244","1","2475",NA,0,0,0,0,0
"52245","15","13327",NA,0,0,0,0,0
"52246","1","2477",NA,0,0,0,0,0
"52247","1","2478",NA,0,0,0,0,0
"52248","32","25691",NA,0,0,0,0,0
"52249","15","13325",NA,0,0,0,0,0
"52250","6","6368",49,0,0,0,0,0
"52251","45","43934",53,0,0,1,0,0
"52252","34","28940",51,1,1,0,0,0
"52253","45","43924",60,0,0,0,1,0
"52254","29","23315",29,0,0,0,0,0
"52255","1","2481",NA,0,0,0,0,0
"52256","1","2479",NA,0,0,0,0,0
"52257","40","50346",63,0,0,0,0,1
"52258","1","2480",NA,0,1,0,0,0
"52259","17","14278",52,0,0,0,0,1
"52260","1","2483",NA,0,0,0,0,0
"52261","1","2482",NA,0,0,0,0,0
"52262","15","13318",NA,0,0,0,0,0
"52263","1","2484",NA,0,0,0,0,0
"52264","1","2485",NA,0,0,0,0,0
"52265","15","13311",NA,0,0,0,0,0
"52266","35","29450",NA,1,0,1,1,0
"52267","15","13312",NA,1,0,0,0,0
"52268","35","29457",NA,0,0,0,0,0
"52269","17","14262",52,0,1,0,0,0
"52270","15","13310",NA,0,0,0,0,0
"52271","15","13317",NA,0,0,0,0,0
"52272","15","13313",NA,0,0,0,0,0
"52273","27","24651",NA,0,1,0,0,0
"52274","17","15836",NA,0,0,0,0,0
"52275","27","24653",NA,0,0,0,0,0
"52276","27","24655",NA,0,0,0,0,0
"52277","27","24656",NA,0,0,0,0,0
"52278","47","46385",49,0,0,0,0,0
"52279","27","24652",NA,0,0,0,0,1
"52280","24","20957",NA,1,1,1,1,1
"52281","24","20958",NA,0,0,0,0,0
"52282","45","43953",71,1,0,1,0,1
"52283","24","20939",NA,0,0,0,0,0
"52284","24","20938",NA,0,0,0,0,1
"52285","24","18961",NA,0,0,0,0,0
"52286","10","33343",60,0,0,1,0,0
"52287","10","33334",72,0,0,1,0,0
"52288","39","31936",3,0,0,0,0,0
"52289","27","24643",NA,0,0,0,0,0
"52290","24","20961",NA,0,0,0,0,0
"52291","24","20960",NA,0,0,0,0,0
"52292","27","24641",NA,0,0,0,0,0
"52293","4","38099",28,0,1,0,1,0
"52294","27","24647",NA,1,1,0,0,0
"52295","24","20968",NA,0,0,0,0,0
"52296","24","20967",NA,0,0,0,0,0
"52297","24","20969",NA,0,0,0,0,0
"52298","24","20965",NA,0,0,0,0,0
"52299","24","20964",NA,0,0,0,0,1
"52300","24","20966",NA,0,0,0,0,0
"52301","14","13378",73,0,0,0,0,0
"52302","45","43950",55,1,1,1,0,1
"52303","14","13365",78,1,0,0,0,0
"52304","14","13389",60,1,1,1,0,0
"52305","14","30835",76,1,0,0,0,0
"52306","40","36350",78,0,1,1,0,0
"52307","24","18970",NA,0,0,0,0,0
"52308","39","28660",NA,0,0,0,0,0
"52309","24","20937",NA,0,0,0,0,1
"52310","27","24678",NA,0,0,0,0,0
"52311","24","20935",NA,0,0,0,0,0
"52312","24","20934",NA,0,0,0,0,0
"52313","33","34509",NA,0,0,0,0,0
"52314","27","24675",NA,0,0,0,0,0
"52315","39","28685",NA,0,0,0,0,0
"52316","39","28687",NA,0,0,0,0,0
"52317","42","42952",68,0,0,1,0,0
"52318","24","20930",NA,0,1,0,0,1
"52319","24","20936",NA,0,0,0,0,0
"52320","24","20932",NA,0,0,0,0,0
"52321","24","20931",NA,0,0,0,0,0
"52322","24","20918",NA,0,0,0,0,0
"52323","24","20919",NA,0,0,0,0,1
"52324","24","20917",NA,0,0,0,0,0
"52325","24","20916",NA,0,0,0,0,0
"52326","39","28689",NA,0,0,1,1,0
"52327","24","20946",NA,0,0,0,0,0
"52328","4","38078",29,0,0,0,0,0
"52329","24","20940",NA,0,0,0,0,1
"52330","27","24667",NA,0,0,0,0,0
"52331","24","20943",NA,0,0,0,0,0
"52332","24","20942",NA,0,0,0,0,0
"52333","24","20941",NA,0,1,1,0,1
"52334","24","20944",NA,0,0,0,0,1
"52335","42","42965",48,0,1,0,0,0
"52336","39","28690",NA,0,0,0,0,0
"52337","27","24650",NA,0,0,0,0,0
"52338","24","18990",NA,0,0,0,0,0
"52339","2","21512",54,0,1,1,0,0
"52340","24","20927",NA,0,0,0,0,0
"52341","24","20928",NA,0,0,0,0,0
"52342","17","15825",NA,0,0,0,0,0
"52343","27","24654",NA,0,0,0,0,0
"52344","24","18996",NA,0,0,0,0,0
"52345","17","15821",NA,0,0,0,0,0
"52346","4","38063",30,0,1,0,0,0
"52347","24","20914",NA,0,1,1,0,1
"52348","4","38064",29,0,0,0,0,0
"52349","27","24610",NA,0,0,0,0,0
"52350","27","24613",NA,0,0,0,0,0
"52351","24","20915",NA,0,0,0,0,0
"52352","24","20913",NA,0,0,0,0,0
"52353","27","24611",NA,0,0,0,0,0
"52354","27","24612",NA,0,0,0,0,0
"52355","27","24606",NA,0,0,0,0,0
"52356","39","28629",NA,0,0,0,0,0
"52357","27","24605",NA,0,0,0,0,0
"52358","27","24607",NA,0,0,0,0,0
"52359","24","20924",NA,0,1,0,0,0
"52360","24","20921",NA,0,0,1,0,1
"52361","24","20920",NA,0,0,0,0,0
"52362","24","20922",NA,0,0,0,0,0
"52363","24","20926",NA,0,1,1,0,1
"52364","45","43987",72,0,0,0,0,0
"52365","39","28631",NA,0,1,0,0,0
"52366","27","24603",NA,0,0,0,0,0
"52367","39","28632",NA,0,0,0,0,0
"52368","4","38055",27,0,0,0,0,0
"52369","21","20320",11,0,0,0,0,0
"52370","24","20923",NA,0,0,0,0,0
"52371","27","24600",NA,0,0,0,0,0
"52372","24","20925",NA,0,0,0,0,0
"52373","27","24601",NA,0,0,0,0,0
"52374","39","28634",NA,0,0,0,0,0
"52375","39","28633",NA,0,0,0,0,0
"52376","4","38051",34,0,0,0,0,0
"52377","17","15805",NA,0,0,0,0,1
"52378","39","28636",NA,0,0,0,0,0
"52379","32","27016",100,1,1,1,0,1
"52380","1","2493",NA,0,0,0,0,0
"52381","4","38010",55,0,0,1,0,0
"52382","30","23585",52,0,0,0,0,0
"52383","24","18956",NA,0,0,0,0,0
"52384","24","18954",NA,0,0,0,0,0
"52385","41","42603",NA,0,0,1,0,0
"52386","4","38042",25,0,0,0,0,0
"52387","24","18953",NA,0,0,0,0,1
"52388","30","23570",49,0,0,0,0,0
"52389","24","18959",NA,0,0,0,0,0
"52390","24","18958",NA,0,1,1,0,1
"52391","27","24633",NA,0,0,0,0,0
"52392","39","28643",NA,0,0,0,0,0
"52393","43","41312",49,0,0,0,1,0
"52394","27","24630",NA,0,0,0,0,0
"52395","27","24636",NA,0,0,0,0,0
"52396","24","18955",NA,0,0,0,0,0
"52397","27","24632",NA,0,0,0,0,0
"52398","39","28644",NA,0,0,0,0,0
"52399","40","36392",75,0,1,1,0,1
"52400","24","18957",NA,0,0,0,0,1
"52401","39","28648",NA,0,0,1,0,0
"52402","41","42601",NA,0,0,0,0,0
"52403","27","24626",NA,0,1,0,0,0
"52404","41","42607",NA,0,0,1,0,0
"52405","27","24629",NA,0,0,0,0,0
"52406","22","32399",70,0,0,1,1,0
"52407","4","38050",32,0,0,0,1,0
"52408","27","24628",NA,0,0,0,0,0
"52409","45","43687",75,1,1,0,0,1
"52410","24","18966",NA,0,0,0,0,0
"52411","39","28651",NA,0,0,0,0,0
"52412","27","24622",NA,0,0,0,0,0
"52413","27","24620",NA,0,0,0,0,0
"52414","27","24621",NA,0,0,0,0,0
"52415","24","18968",NA,0,0,0,0,0
"52416","27","24625",NA,0,0,0,0,0
"52417","24","18952",NA,0,0,0,0,0
"52418","39","28655",NA,0,0,0,0,0
"52419","27","24615",NA,0,0,0,0,0
"52420","24","18951",NA,0,0,0,0,0
"52421","27","24616",NA,0,0,0,0,0
"52422","41","42619",NA,0,0,0,0,0
"52423","45","43637",65,0,0,1,1,0
"52424","41","42624",NA,0,0,0,0,0
"52425","1","2458",NA,0,1,0,0,0
"52426","41","42625",NA,0,0,0,0,0
"52427","41","42622",NA,0,1,0,0,0
"52428","4","38029",35,0,0,0,0,0
"52429","4","38006",58,0,0,1,0,0
"52430","41","42627",NA,0,0,0,0,0
"52431","30","23587",30,0,0,0,0,0
"52432","17","16422",48,1,1,1,0,1
"52433","42","42910",49,0,0,0,0,0
"52434","45","43651",51,0,0,1,1,0
"52435","41","42608",NA,0,1,1,0,0
"52436","45","43662",38,0,0,0,0,0
"52437","38","32006",71,0,0,1,0,0
"52438","1","2466",NA,0,0,0,0,0
"52439","24","18903",NA,0,0,0,0,1
"52440","24","18901",NA,0,0,0,0,0
"52441","24","18900",NA,0,0,0,0,0
"52442","4","38012",28,0,1,0,0,0
"52443","43","41326",69,0,0,0,1,1
"52444","41","42610",NA,0,0,0,1,0
"52445","17","16424",68,0,0,0,0,0
"52446","1","2432",NA,0,0,0,0,0
"52447","24","18913",NA,0,0,0,0,0
"52448","45","43663",48,1,0,0,0,0
"52449","38","32011",71,1,0,0,0,0
"52450","49","49386",NA,0,0,0,0,0
"52451","39","28605",NA,0,0,0,1,0
"52452","41","42645",NA,0,0,0,0,0
"52453","24","18912",NA,0,0,0,0,0
"52454","24","18911",NA,0,0,0,0,0
"52455","11","40371",95,0,1,0,0,0
"52456","30","23540",52,0,0,0,0,0
"52457","24","18910",NA,0,0,0,0,0
"52458","10","33390",49,0,1,1,0,1
"52459","17","16435",70,0,0,0,0,0
"52460","30","23533",59,0,0,0,0,0
"52461","17","14208",30,0,0,0,0,0
"52462","17","14213",11,0,0,0,0,0
"52463","33","34582",NA,0,0,1,0,0
"52464","32","27064",45,0,0,0,0,0
"52465","32","27077",42,0,1,1,0,1
"52466","45","43652",69,1,0,0,0,0
"52467","1","2443",NA,0,0,0,0,0
"52468","39","28612",NA,0,0,0,0,0
"52469","41","42634",NA,0,0,0,0,0
"52470","17","16463",33,0,0,0,0,0
"52471","24","18922",NA,0,0,0,0,1
"52472","41","42639",NA,0,0,0,0,0
"52473","17","16454",52,0,0,0,0,1
"52474","1","2462",NA,0,1,1,0,0
"52475","41","42637",NA,0,0,0,0,0
"52476","45","43669",48,0,0,0,0,0
"52477","24","18923",NA,0,0,0,0,0
"52478","41","42632",NA,0,0,0,0,0
"52479","24","18928",NA,0,0,0,0,1
"52480","1","2411",NA,0,0,0,0,0
"52481","1","2417",NA,0,0,0,0,0
"52482","41","42665",NA,0,0,0,0,0
"52483","27","24683",NA,0,1,0,0,0
"52484","41","42662",NA,0,0,0,0,0
"52485","27","24681",NA,0,1,1,0,1
"52486","41","42661",NA,0,0,0,0,0
"52487","41","42667",NA,0,0,0,0,0
"52488","17","14255",31,0,0,0,0,0
"52489","49","49375",NA,0,1,0,1,0
"52490","33","34564",NA,0,1,0,0,0
"52491","33","34565",NA,0,0,0,0,0
"52492","27","24676",NA,0,0,0,0,0
"52493","49","49374",NA,1,0,0,0,1
"52494","45","43638",30,0,0,0,1,0
"52495","33","34578",NA,0,0,0,0,0
"52496","38","32016",13,1,0,1,0,1
"52497","43","41320",40,0,0,0,0,0
"52498","1","2428",NA,0,0,0,0,0
"52499","41","42651",NA,0,0,0,0,0
"52500","27","24672",NA,0,1,0,0,0
"52501","41","42653",NA,1,0,1,0,0
"52502","27","24685",NA,0,0,0,0,0
"52503","27","24687",NA,0,1,0,0,1
"52504","27","24689",NA,0,0,0,0,0
"52505","37","29141",33,0,0,0,0,0
"52506","27","24684",NA,0,0,0,0,0
"52507","45","43648",32,0,0,0,0,0
"52508","40","47777",62,0,0,0,0,0
"52509","39","31991",2,0,0,0,0,0
"52510","43","41363",31,0,0,0,0,0
"52511","24","18198",5,0,0,0,0,0
"52512","49","49357",NA,0,0,0,0,0
"52513","41","42682",NA,0,0,0,0,0
"52514","45","43613",49,1,0,1,0,0
"52515","22","18539",9,0,0,0,0,0
"52516","45","43634",50,1,0,0,0,0
"52517","43","41377",93,1,0,0,1,1
"52518","1","2401",NA,0,0,0,0,0
"52519","41","42679",NA,0,0,0,0,0
"52520","22","18526",9,0,0,0,0,0
"52521","1","2405",NA,0,0,0,0,0
"52522","1","2402",NA,0,0,0,0,0
"52523","17","14201",49,0,0,0,0,0
"52524","1","2409",NA,0,0,0,0,0
"52525","43","41311",73,1,0,0,0,0
"52526","1","2408",NA,0,0,0,0,0
"52527","1","2407",NA,0,0,0,0,0
"52528","43","41334",54,1,0,1,0,0
"52529","33","34555",NA,0,0,0,0,1
"52530","17","16473",69,0,0,0,0,0
"52531","22","18525",2,0,0,0,0,0
"52532","41","42671",NA,0,0,0,0,0
"52533","41","42674",NA,0,0,0,0,0
"52534","3","4799",55,1,0,1,1,1
"52535","33","27436",29,0,0,0,0,1
"52536","17","14165",31,0,0,0,0,0
"52537","41","42576",NA,0,0,0,0,0
"52538","41","42575",NA,0,0,0,0,0
"52539","45","43627",66,0,0,1,1,0
"52540","49","49332",NA,0,0,0,0,0
"52541","22","32301",46,1,0,0,0,0
"52542","17","14164",34,0,0,0,0,1
"52543","41","42582",NA,0,1,0,0,0
"52544","45","43664",46,1,0,1,1,0
"52545","41","42587",NA,0,0,0,0,0
"52546","41","42585",NA,0,0,0,0,0
"52547","22","32329",32,0,1,0,1,0
"52548","13","13393",NA,0,0,0,0,0
"52549","49","49323",NA,0,0,0,0,0
"52550","13","13394",NA,0,0,0,0,0
"52551","17","14143",23,0,1,0,0,1
"52552","13","13392",NA,0,0,0,0,0
"52553","13","13390",NA,0,0,1,0,1
"52554","13","13391",NA,0,0,0,0,0
"52555","13","13399",NA,0,0,0,0,0
"52556","30","23682",92,0,0,0,0,0
"52557","45","43660",76,1,0,0,1,0
"52558","17","16396",62,0,0,0,0,0
"52559","13","13382",NA,0,0,1,0,0
"52560","13","13385",NA,0,0,0,0,0
"52561","13","13383",NA,0,0,0,0,1
"52562","13","13389",NA,0,0,0,0,0
"52563","13","13387",NA,0,0,0,0,0
"52564","17","14156",32,0,0,0,0,0
"52565","30","21952",57,0,1,0,0,0
"52566","13","13371",NA,0,0,0,0,1
"52567","17","14187",49,0,0,0,0,0
"52568","15","13009",NA,0,0,0,0,0
"52569","15","13007",NA,0,0,0,0,0
"52570","15","13006",NA,0,0,0,0,0
"52571","13","13379",NA,0,0,0,0,0
"52572","32","27038",23,0,0,0,0,0
"52573","0","39433",NA,0,0,0,1,1
"52574","13","13378",NA,0,0,0,0,0
"52575","49","49306",NA,0,0,0,0,0
"52576","13","13361",NA,0,0,0,0,0
"52577","13","13362",NA,0,0,0,0,0
"52578","13","13363",NA,0,0,0,0,0
"52579","13","13364",NA,0,0,0,0,1
"52580","17","14193",51,0,1,0,0,1
"52581","20","17924",55,0,0,0,0,0
"52582","32","27005",53,0,1,1,0,0
"52583","3","4782",50,0,0,0,0,0
"52584","17","14198",52,0,0,0,0,1
"52585","13","13369",NA,0,0,0,0,0
"52586","13","13365",NA,0,0,0,0,0
"52587","13","13366",NA,0,0,0,0,0
"52588","13","13353",NA,0,0,0,0,0
"52589","13","13351",NA,0,0,0,0,0
"52590","15","13015",NA,0,0,0,0,0
"52591","20","17923",49,0,0,0,0,0
"52592","15","13019",NA,0,0,0,0,0
"52593","15","13013",NA,0,0,0,0,0
"52594","15","13014",NA,0,0,0,0,0
"52595","15","13016",NA,0,0,0,0,0
"52596","15","13012",NA,0,0,0,0,0
"52597","15","13029",NA,0,0,0,0,0
"52598","32","27003",68,0,1,1,0,1
"52599","15","13028",NA,0,0,0,0,0
"52600","13","13357",NA,0,0,0,0,0
"52601","13","13356",NA,0,0,0,0,0
"52602","13","13358",NA,0,1,1,1,1
"52603","13","13354",NA,0,1,1,0,0
"52604","15","13011",NA,0,0,0,0,0
"52605","15","13010",NA,0,0,0,0,0
"52606","13","13341",NA,0,1,0,0,0
"52607","17","14179",55,0,1,0,0,0
"52608","13","13342",NA,0,0,0,0,1
"52609","3","4797",50,0,1,1,0,0
"52610","33","27467",46,0,0,0,0,0
"52611","17","14182",39,0,0,0,0,0
"52612","17","14178",46,0,0,0,0,0
"52613","15","13004",NA,0,0,0,0,0
"52614","15","13003",NA,0,0,0,0,0
"52615","15","13002",NA,0,0,0,0,0
"52616","15","13005",NA,0,0,0,0,0
"52617","15","13000",NA,0,0,0,0,0
"52618","15","13018",NA,0,0,0,0,0
"52619","13","13346",NA,0,0,0,0,0
"52620","15","13017",NA,0,0,0,0,0
"52621","13","13349",NA,0,0,0,0,0
"52622","15","13001",NA,0,0,0,0,0
"52623","13","13348",NA,0,0,0,0,0
"52624","13","13336",NA,0,0,0,0,0
"52625","13","13338",NA,0,0,0,0,0
"52626","13","13339",NA,0,0,0,0,1
"52627","13","13333",NA,0,0,0,0,1
"52628","13","13334",NA,0,0,0,0,0
"52629","13","13332",NA,0,1,1,0,0
"52630","22","18693",21,0,0,0,1,0
"52631","13","13331",NA,0,0,0,0,1
"52632","13","13347",NA,0,0,0,0,0
